StroopEffect,age,Agreeableness,AttentionCheck,Conscientiousness,TimeofSemester,Extraversion,gender,Intrinsic,Mood,Neuroticism,NFC,Openness,Persistence,SelfEsteem,Stress,Temperatureinlab,SubjectiveTemp,SubjectiveLight,SubjectiveSpace,YearinCollege
-.119401529785859,19,4.5,0,4,.595744681,2,2,2.133333333,5,5,2.666666667,4.5,95.00000523,1,2.25,71,70,5,3,2
.135332506465023,19,5,0,6,.968085106,6.5,2,3.266666667,7,2,3.5,7,178.0000014,5,2.5,71,70,6,2,2
.112406743616454,19,4,0,5,.989361702,4,2,2.933333333,6,3.5,3.333333333,4.5,116.0000001,4,2,71,70,6,3,2
.364439124412087,19,5,1,5,.045454545,4,2,2.6,5,3,2.5,5,162,3,3,70,70,6,2,2
.472313814503246,19,3, ,7,.727272727,5,2,3.6,4,7,3.833333333,7,96,7,1.5,70,70,6,4,2
.24193068820318,19,3.5,1,6.5,.102272727,3.5,2,2.2,4,6,3.166666667,4,68.99999853,5,3.25,70,70,4,2,2
.828816844780603,19,6.5,1,4,.680851064,6,2,2.533333333,6,1.5,3.5,4,241.0000042,7,2.5,70,70,6,4,2
.0435050033194539,19,5,1,3.5,.989361702,4.5,2,2.666666667,6,4,2.666666667,5.5,116.0000007,5,2.5,70,70,6,3,2
.242161096748993,18,4.5,1,6.5,.22826087,3.5,2,2.8,1,5.5,3,4.5,90.99999676,5,4.25,69,70,5,3,2
.776013145061326,19,3.5,1,6,.5,2.5,2,3.066666667,5,1,4.166666667,4.5,99.99999886,5,1.5,69,70,5,4,2
.295271615238734,19,5,0,3.5,.744680851,3.5,2,3,4.5,2.5,3,5.5,85.00000038,2,3,69,70,4,4,2
.689583942122456,19,3,1,4.5,.079545455,5,2,2.533333333,5.5,4.5,3.166666667,5,144.9999962,6,2.75, ,70,5,4,2
-.0469950463202905,19,3.5,1,6.5,.147368421,3.5,2,2.266666667,5,6,2.666666667,4,43.00000188,2,3.25, ,70,6,3,2
-.0119785324103315,19,4.5,1,4,.147368421,5,2,2.133333333,3,5,2.5,3.5,74.9999949,2,3, ,70,6,4,2
-.52603149288243,19,5.5,0,4.5,.868686869,2.5,2,2.666666667,6,3.5,3,4.5,240.9999954,6,2.5, ,70,3,2,2
.695739789365286,20,3,1,2,.932038835,6.5,2,2.733333333,7,3, ,4,35.99999459,7,2.75, ,70,6,4,2
.326125355604269,20,3.5,0,4,.14893617,3.5,2,3,4,3.5,2.833333333,4.5,233.9999969,5,3,62,69.8,7,1,2
.358179964286671,19,4,0,6.5,.295774648,4.5,2,3.2,6,4,3.5,6.5,240.9999954,6,2.5,73,69,6,3,2
.625781633836168,19,5.5,0,5,.978947368,6,2,3.066666667,5,2.5,3.666666667,5.5,175.9999965,6,3,73,69,5,2,2
.280132215166659,19,4.5,0,5.5,.138297872,3,2,2.533333333,6,3.5,2.833333333,5.5,71.0000034,3,3,72,69,3,3,2
.56829383358789,19,5.5,0,7,.113636364,5.5,2,2.466666667,7,6,2.5,2.5,157.9999998,6,3.25,71,69,6,4,2
.720677074186129,19,4.5,1,6,.738636364,5,2,2.6,5,3,2.833333333,5,64.99999885,6,3,76,68,5,4,2
.0657495126839052,19,6,1,4,.186046512,3,2,2.4,5,4,3,5.5,85.00000038,5,2.75,73,68,5,4,2
.466848057487478,18,5.5,0,6.5,.102272727,7,2,2.733333333,6,2.5,2.833333333,5.5,132,6,2.75,72,68,4,2,2
.456827281958709,19,5,1,4.5,.556818182,6,2,2.933333333,3,2.5,3.333333333,5.5,157,6,2.75,72,68,5,3,2
.450336177140185,19,4.5,1,4,.031914894,4.5,2,3.4,7,2.5,4.666666667,7,240.000002,6,1.25,70,68,4,4,2
.336735902250762,19,6,0,6.5,.034090909,6,2,3.533333333,6,1,4.166666667,6.5,240.000002,6,1.75,70,68,6,3,2
.248668391441982,19,4,1,6,.102272727,2.5,2,3,6,2,3,6,160.999998,3,2.75,70,68,5,3,2
.547417675018825,19,5.5,0,6.5,.717391304,5.5,2,2.733333333,6,4,2.166666667,6.5,240.0000014,7,1.5,67,68,6,4,2
.0107243346945213,19,4.5,1,6,.151515152,3,2,2.333333333,5,2,2.5,4,67.00000372,5,2.75, ,68,5,3,2
.138528646486374,19,3.5,1,6,.932038835,4,2,3.066666667,6,4,3.666666667,6,112.0000004,5,2.75, ,68,4,2,2
.158906384782693,20,6,1,6.5,1,1.5,2,2.8,6,1.5,3.5,5,170.0000001,5,2.5, ,68,5,3,2
.393883283298274,19,4,1,4,.971830986,4,2,3.133333333,4,1.5,3.5,6,118.9999989,6,2.5,72,67,6,2,2
.788206488820967,18,5.5,1,5.5,.168421053,3,2,2.8,5.5,4,3.833333333,4.5,240.9999954,5,2.75,71,67,5,3,2
.462490082406822,19,4.5,1,5,.116504854,5.5,2,2.6,3.5,4.5,3.166666667,4.5,240.000002,3,3.75, ,67,6,3,2
.491324417998369,19,4.5,0,1.5,.463157895,3.5,2,2.733333333,4,5.5,3,6.5,90.00000281,6,3,74,66,4,4,2
.219197899909843,19,4.5,1,5,.715909091,7,2,3.533333333,4.5,1.5,4,6.5,88.00000737,6,1.5,72,66,4,4,2
.827305506972516,19,4.5,1,5.5,.034090909,2.5,2,3.266666667,5,2,4,5.5,241,1,2.25,71,66,5,2,2
.499721814941895,19,6,1,7,.193181818,3,2,2.733333333,7,5,3.5,3.5,135.0000001,5,2.5,78,65,6,3,2
.424379480756454,19,5,1,3.5,.311320755,3,2,3,5,3.5,2.833333333,5.5,89.00000069,5,2.75,75,65,6,3,2
.240953924496925,19,4,0,7,.279069767,4.5,2,2.2,5,4,1.833333333,2,143.0000007,3,2.25,73,65,6,4,2
.0251349027906849,19,6,1,5.5,.261363636,4,2,2.6,3.5,2, ,5.5,98.99999737,5,2,72,65,5,2,2
-.339735958042444,19,4,1,4,.267605634,3.5,2,2.933333333,4,3.5,3.833333333,4.5,234.999999,4,3,72,65,6,3,2
.100740142777212,19,6.5,0,4.5,.556818182,4.5,2,2.933333333,6,1.5,2.666666667,6,21.9999976,6,2.5,72,65,4,3,2
.0115868970553911,19,4,1,3.5,.965909091,5.5,2,3.066666667,6,3.5,2.166666667,6.5,132.0000019,5,4,72,65,3,3,2
-.311138798263045,22,4.5,1,5,.284090909,2,2,2.866666667,5,5.5,4.166666667,5.5,58.00000036,5,4,72,65,6,3,2
.0548629286404114,18,4,1,7,.034090909,7,2,3.666666667,7,1,4.333333333,6.5,130,7,3,70,65,6,3,2
-.0597914739953814,19,3,1,3.5,1,2,2,2.266666667,4.5,3.5,3.5,4,114.9999986,3,2.75,69,65,4,3,2
.514689756396157,19,5,1,5.5,.272727273,6.5,2,3.466666667,3,2.5,3.666666667,6,76.00000645,7,3.25,68,65,5,4,2
.280460618100899,20,6,0,5,.045454545,5.5,2,3,6,3.5,3.166666667,4.5,121.9999965,5,2.5, ,65,6,3,2
-.209193877936788,22,5,1,6.5,.272727273,4,2,2.533333333,4,2,2.666666667,5,147.000001,2,2.5,71,64,4,4,2
-.120981846625901,19,4.5,0,6.5,.244680851,4,2, ,6,4, ,6.5,58.00000036,5,3.25,72,63,5,3,2
.31473478478006,20,5,1,5.5,1,3,2,2.933333333,5,4,3.666666667,6,240.000002,5,3,76,62.6,5,3,2
.354305929744226,21,5,1,4,.738636364,5,2,3.466666667,7,1,3.666666667,6,240.0000014,6,2,71,60,6,2,2
.467462403884993,19,4,0,7,.811320755,5,2,3.2,6,3,2.666666667,6,183.0000038,7,2.75,70,60,6,3,2
.655571730214069,20,4.5,1,6,.868686869,3.5,2,2.933333333,5,4.5,3.5,6,240.000002,1,2.75, ,55,6,2,2
.490569583510776,19,5,1,7,.022727273,4,2,2.6,6,4,3.5,4.5,88.00000674,5,2.5,76,50,6,4,2
.129760301745301,20,6,1,3.5,.909090909,2,2,2.333333333,6,4,2.166666667,6,66.00000097,5,3.25,72,50,6,3,2
.297218768234532,19,2,0,7,.034090909,2.5,2,2.933333333,6,1.5,3,5,56.00000492,7,1,67,50,4,2,2
.328644312386338,19,4,1,4.5,.971830986,6.5,2,2.666666667,5.5,2,3,4.5,161.9999995,7,3,72, ,4,3,2
.0118638330145744,20,2.5,1,6.5,.193181818,1.5,2,2.933333333,4,1.5,3.166666667,4.5,240.9999954,6,1.25,76, ,4,2,2
.235540987183762,19,4,1,4,.390909091,4,2,2.133333333,4,4,3,4,151.0000007,5,3,76, ,5,3,2
.345629910232025,19,4,0,4,.901408451,4.5,2,2.666666667,4,5,3.5,5.5,191.0000044,6,2.75,76, ,6,4,2
.613036684164329,19,4.5,1,4.5,.990566038,6.5,2,2.866666667,6,3.5,3.166666667,4.5,106.000004,6,2.5,75, ,6,3,2
.0186203706375008,19,5,1,4.5,.887323944,3,2,2,4,2.5,2.166666667,2.5,129.9999971,4,2.25,75, ,5,4,2
.884082616968145,19,4,1,4.5,.267605634,7,2,2.866666667,5,1.5,3.666666667,5.5,78.00000189,6,2,74, ,4,2,2
.473849538601411,19,5,0,3,.401869159,5.5,2,2.266666667,4,4.5,2.833333333,4,117.0000035,5,3.25,73, ,5,4,2
-.181622546615043,19,4,1,4,.930232558,4,2,2.133333333,3.5,4,3,4,55.99999612,4,3,73, ,4,4,2
.310561758641618,20,4,0,4,.577464789,5,2,3.4,6,3.5, ,5.5,165.9999998,5,2.25,73, , , ,2
-.0802674766255631,24,2.5,0,4,.086956522,4.5,2,2.666666667,5,2,3,4.5,151.9999947,5,3,73, ,6,4,2
.252579375287242,19,5,1,5.5,.509090909,4,2,2.8,6.5,1,3.5,6,241.0000042,7,1.5,72, ,4,3,2
.0974348536733247,19,4.5,0,6,.631578947,7,2,2.733333333,6,4,2.5,6,144.0000029,7,2.75,72, ,6,2,2
.464958088362361,19,5,0,4.5,.579545455,4,2,2.666666667,6,3.5,2.5,4.5,152,6,2.5,70, ,6,2,2
.781003206079144,19,4,1,5.5,.113636364,1,2,2.666666667,4.5,2,3.166666667,5.5,240.000002,3,2.5,70, ,5,4,2
.239212329108173,19,3.5,0,4.5,.680851064,6,2,3.4,6.5,4,3.666666667,3,41.00000581,6,1.5,70, ,4,3,2
.491398478883013,19,4.5,1,6.5,.204545455,3,1,2.8,4.5,5,3.333333333,4.5,241.0000042,5,2.75,76, ,4,2,2
.442351759450918,19,6,0,7,.023255814,4.5,1,3.066666667,5,5,2.666666667,7,185.0000087,1,2.75,74,85,6,1,2
.11084300195962,19,5,0,2,.76056338,2,1,2.933333333,2.5,5,3.333333333,4,154.0000083,1,2.75,73,85,4,4,2
-.154900975324238,20,5,0,5,.102272727,3.5,1,2.533333333,5.5,4,2.666666667,6,113.0000025,4,2.75,70,85,4,2,2
.712668809431212,20,5,1,4.5,.198113208,2.5,1,3.466666667,3,6,3.666666667,7,86.0000025,2,1.25,77,84,7,3,2
-.25174950676988,19,3,1,6,.816901408,2,1,2.533333333,5.5,5.5,2.833333333,3.5,194.0000026,5,2.5,73,80.6,3,4,2
.329733344406941,22,5.5,0,4,1,2,1,2.666666667,6.5,4.5,3,6,175.0000032,3,3.25,70,80.6,5,4,2
.546487701187853,19,6,1,5.5,.254716981,6.5,1,3.266666667,5.5,2.5,3.666666667,7,239.9999932,6,2.75,75,80,4,3,2
.300907435985484,19,4.5,1,5,.549295775,3.5,1,2.666666667,6,2,2.833333333,4.5,240.000002,5,2.5,74,80,6,2,2
.503072816438694,19,4.5,1,7,.755813953,5.5,1,3.133333333,4.5,4.5,2.833333333,5.5,240.9999954,6,2.5,74,80,5,4,2
.331807693558386,19,3,1,5.5,.746478873,3,1,2.533333333,2.5,5.5,3.666666667,6.5,240.000002,1,4,74,80,5,2,2
.0765948433945968,19,5,0,4,.917647059,3,1,2.466666667,6,2.5,3.333333333,5,92.99999219,6,2.75,73,80,1,3,2
.296543845204372,20,5.5,0,4.5,.348837209,5,1,2.933333333,4.5,2.5,3,6,240.000002,3,2.5,73,80,5,4,2
.207707266676952,21,4,1,4,.084507042,5,1,2.933333333,3,4.5,2.666666667,4.5,121.0000038,5,3.25, ,80,4,3,2
.0986510101994709,19,6.5,0,7,.284313725,4.5,1,3.333333333,6,2.5,3.5,7,99.99999949,5,4.5,77,79,4,3,2
.0725536328042455,19,5.5,1,5.5,.690140845,4.5,1,2.533333333,4.5,4.5,2.833333333,5,152.0000035,3,3.5,72,79,4,2,2
-.269150075861328,19,6,1,4,.985915493,4,1,2.733333333,5,4.5,2,5.5,115.9999919,3,4.25,72,79,6,3,2
.425124714297384,19,4,1,5.5,.980392157,2.5,1,2.8,5.5,3,3.5,5,240.0000014,3,2.25,78,78,4,4,2
.447435267770108,20,2.5,1,6,.886363636,4,1,2.8,5.5,4,3.666666667,6,239.9999939,6,3.5,76,78,6,3,2
.662454804898982,19,5,1,4.5,.098591549,4,1,3.333333333,6,3.5,3.833333333,5,171.9999962,4,2.25,75,78,4,2,2
.554938801969875,19,1.5,1,4.5,.183098592,4,1,2.933333333,6,1,3.166666667,6,239.9999932,6,2.25,74,78,6,2,2
.702751262076769,19,4.5,1,5.5,.352112676,6.5,1,2.333333333,5.5,1.5,2.333333333,5.5,66.99999492,5,2.75,74,78,6,4,2
.18419283553043,19,2.5,0,6.5,.366197183,2.5,1,3.266666667,4,1,2.833333333,4.5,72.99999946,2,3.5,74,78,6,3,2
.172101216597494,19,5,0,6,.450704225,3.5,1,2.733333333,4,2,2.666666667,6,240.000002,3,2.5,74,78,4,4,2
.494948636703282,19,5,1,5,.549295775,3.5,1,3.2,6,2.5,3.5,4.5,8.000000613,5,2.5,74,78,6,4,2
-.275007020330953,18,6,1,4.5,.104651163,6.5,1,2.733333333,6,4.5,3,4,179.9999968,3,2.5,73,78,4,2,2
.505733841675091,18,5,1,6,.348837209,7,1,3,4.5,2,3.333333333,6.5,143.0000007,7,4.25,73,78,3,4,2
-.19586051916924,19,6,1,6.5,.511627907,3,1,2.733333333,6,4.5,3.333333333,4.5,189.9999935,4,3.5,73,78,5,2,2
.469682700500763,19,4.5,1,5,.492957746,4.5,1,2.266666667,5,4.5,2.666666667,5,232.0000014,2,3.25,73,78,5,2,2
.278025877760822,20,6.5,0,4.5,.271028037,4,1,2.266666667,6,4,2.166666667,5.5,240.9999954,2,3.25,73,78,4,2,2
.774556438172471,19,6,0,5,.38028169,3.5,1,2.933333333,4.5,3.5,2.833333333,5,90.00000281,5,3.25,72,78,6,2,2
.659356689717825,19,5.5,1,7,.079545455,7,1,3,6.5,3.5,3.166666667,6.5,121,5,2.25,70,78,7,4,2
.262271681839952,19,5,0,4.5,1,6.5,1,2.8,6,2.5,2.833333333,5,69.99999247,4,2,69,78,5,4,2
-.585639984296643,19,4.5,0,7,.245098039,7,1,3.266666667,6,2,3,7,171.9999968,2,2.25,79,77,4,2,2
.616974196747142,19,5,1,4.5,.172727273,5,1,2.666666667,5.5,5,3.666666667,5.5,112.9999937,3,3.5,78,77,3,3,2
.636481456291452,19,4.5,1,6,.112676056,4,1,2.8,6,5,3,4.5,67.99999641,5,3,78,77,3,4,2
-.105096197647763,19,4,1,3.5,.112676056,2.5,1,2.466666667,4,5.5,2.5,5,240.0000014,3,3,78,77,4,4,2
.0329421294674593,39,5,1,6,.216981132,3.5,1,3.733333333,7,1,3.833333333,6.5,240.9999954,7,1.25,75,77,5,4,2
-.0718935976552355,19,5,0,6,.447058824,3.5,1,2.666666667,7,2.5,3.333333333,3.5,227.9999923,4,3,74,77,6,2,2
-.062853781897963,19,7,1,5.5,.435294118,2.5,1,2.933333333,6,2,4.166666667,6,240.000002,3,2,73,77,6,3,2
-.0996214569812332,20,5,1,6,.336448598,4,1,2.733333333,4,4,3.833333333,5.5,240.0000014,2,3,73,77,5,4,2
.307395725474749,18,5,0,4,.079545455,6,1,2.933333333,6,3.5,3.333333333,5,77.99999372,5,2.5,70,77,4,3,2
.394010979372859,20,6,1,4.5,.084507042,4,1,3.8,6,2,3.666666667,6,68.99999916,7,2, ,77,4,3,2
.162650151795381,20,5.5,1,7,.985915493,4,1,2.6,6.5,1.5,4,7,240.000002,6,2.25, ,77,4,2,2
.187451430039899,39,6.5,1,7,.181818182,3.5,1,3.333333333,5.5,3.5,4.166666667,7,240.000002,3,1.75, ,77,4,4,2
.398454958720519,19,5,1,6,.458823529,1.5,1,2.533333333,6,3,1.833333333,3,241.0000042,5,3.5,74,76,5,3,2
.840499066125603,19,3,1,6,.591549296,2.5,1,3.6,4,4.5,4.333333333,6.5,170.0000008,3,2.75,74,76,5,4,2
.384436681785077,19,3.5,1,5.5,.647887324,1.5,1,2.6,3,6,2.833333333,5,61.99999186,2,4,74,76,6,3,2
.363209509363312,19,3.5,0,6,.647887324,2.5,1,3.266666667,6,2.5,3.5,4.5,141.0000047,5,2.5,74,76,6,3,2
.805641446538743,19,4.5,0,3.5,.676056338,4.5,1,3.333333333,4,4,3.5,6,145.9999989,4,3,74,76,4,4,2
1.72781795493341,18,4,1,5,.104651163,2.5,1,2.6,4,5.5,3.5,5,239.9999932,2,2.25,73,76,4,3,2
.815610124855133,19,6,1,7,.430232558,2,1,3,6,4,3.833333333,3.5,190.0000023,5,2.5,73,76,7,2,2
.333516441571174,19,6,1,7,.366197183,6,1,2.6,6.5,2.5,2.666666667,5,136.0000016,7,3.25,73,76,6,2,2
.348416153348956,19,3,1,4.5,.660377358,4.5,1,3.066666667,6,4,3.333333333,6,240.000002,3,2,73,76,6,2,2
.584993349011416,19,5,1,6,.690140845,3,1,2.8,4,3.5,3.333333333,6,190.9999956,3,3.25,72,76,4,2,2
.445728739620084, ,4.5,1,3.5,.763636364,4,1,2.933333333,4,2.5,3.166666667,4.5,124.9999953,3,3.25, ,76,2,3,2
.26931165562281,19,4,1,6.5,.094736842,4,1,2.733333333,5,3.5,2.333333333,5.5,128.0000016,3,3, ,76,5,3,2
-.127031410449639,19,6.5,0,4.5,.917647059,5,1,2.733333333,3.5,2,3.166666667,6.5,159.9999953,4,3.25, ,76,4,4,2
-.161947233081966,21,5.5,0,5,.764705882,3,1,2.266666667,5,4,2.666666667,5,220.0000005,4,3.25, ,76,4,4,2
.348888325062742,20,5,0,5.5,.14084507,4,1,2.733333333,5.5,5.5,2.333333333,4,206.0000035,3,3.25, ,75.2,3,3,2
.747313549303294,18,6,1,5.5,.303921569,3,1,2.6,6.5,6,2.5,4.5,66.00000097,3,3.75,78,75,5,4,2
.644079131587,19,4.5,0,6,.274509804,5,1,3.4,5.5,6,3.666666667,6,151.0000007,2,2.25,78,75,3,3,2
.106698455789646,19,3.5,0,6,.340909091,5,1,3.466666667,3,1.5,4.333333333,5.5,39.00000094,6,3.25,78,75,6,3,2
.377860352182422,19,4,1,5.5,.436363636,6,1,3.133333333,5,4,3.666666667,6,89.99999401,7,2.5,78,75,3,2,2
.160341632860188,19,5,0,6,.704225352,5,1,2.666666667,5,2.5,3.333333333,4,81.00000008,5,3.25,76,75,5,3,2
.278626157221291,20,5,1,6,.204545455,4.5,1,2.933333333,6,3,2.833333333,4,149.9999992,6,2.25,76,75,3,4,2
.399187684884096,19,4,1,4.5,.197674419,2,1,2.466666667,4,3,3.333333333,4,240.000002,5,2.75,74,75,4,4,2
.430161732236998,19,5,0,5,.463157895,3,1,2,3.5,5,2.5,3.5,99.99999949,5,3,74,75,6,2,2
-.158068088002301,19,6,1,6,.463157895,3.5,1,2.6,4,1.5,2.666666667,5.5,143.0000001,6,3.25,74,75,6,3,2
.462361222767281,19,6.5,0,4,.197183099,3,1,2.933333333,5,3.5,3.833333333,5,151.0000014,2,2.5,74,75,6,2,2
-.00643788803592031,19,6,1,6,.423529412,5,1,2.8,6,2.5,3.666666667,4,103.9999998,6,3.25,74,75,6,4,2
.151798411879894,19,6.5,0,6,.267605634,6,1,3.066666667,6,2,3.833333333,6,241.0000042,6,2.5,74,75,6,3,2
.373665906403094,19,5.5,0,5,.281690141,4,1,2.866666667,4,5.5,3.5,5,239.9999932,1,4,74,75,4,3,2
.554545276427775,19,4.5,0,6,.309859155,5.5,1,3,6,3,4.166666667,6.5,137.0000044,5,3,74,75,6,2,2
.329896052307926,19,4.5,0,4,.309859155,4,1,1.933333333,5,3.5,2.333333333,2.5,90.00000281,4,2.5,74,75,5,3,2
.9289830205507,19,6.5,1,4,.591549296,6,1,2.6,6,1,3.333333333,5,75.99999765,1,2.5,74,75,5,4,2
.280764238452955,19,4,0,4,.686046512,3,1,2.2,5.5,4,3,4,82.0000022,4,3,74,75,3,3,2
.144180726627931,18,6.5,1,7,.360465116,6.5,1,2.733333333,7,1,3.833333333,5,156.9999977,7,1.5,73,75,5,3,2
-.212853023991349,19,3,1,7,.009345794,2,1,2.333333333,4.5,4.5,3.333333333,4.5,149.9999986,3,3,73,75,4,2,2
.928355499938947,19,6,0,5.5,.382978723,4,1,3,6.5,4.5,2.833333333,5.5,45.00000549,7,3.5,73,75,6,3,2
.432076545159764,19,5,1,6,.401869159,6,1,2.533333333,6,2.5,3,6,124.0000013,5,1.75,73,75,6,3,2
.424412875320441,19,5,0,6,.411764706,5,1,2.933333333,5,5.5,3.666666667,7,240.000002,5,2.5,73,75,6,3,2
.39367788324553,19,6,0,4.5,.905882353,6,1,2.666666667,6,2,4,4.5,108.0000001,6,2,73,75,4,3,2
.616448746514516,19,6,0,5.5,.971698113,5,1,2.6,5.5,3,3.5,3.5,183.9999977,2,3.25,73,75,5,2,2
.678131256678441,19,5,0,3.5,.905882353,4,1,2.666666667,5,2.5,2.833333333,4,62.00000066,5,3.25,73,75,4,3,2
.244753245711106,20,6,1,6.5,.652173913,6,1,2.933333333,5,2.5,2.833333333,6,45.99999944,6,2,73,75,5,3,2
.79914664450311,20,3,0,5,.971698113,3,1,2.533333333,3.5,4.5,3.5,6,197.9999941,6,5,73,75,6,3,2
-.0330418385594339,19,4.5,1,6.5,.25,7,1,2.733333333,5,2,2.333333333,6,164.9999983,2,3.25,72,75,4,2,2
.615479553633053,19,4.5,1,6,.577464789,7,1,2.333333333,3,5.5,2.833333333,5.5,49.99999974,2,3.25,72,75,5,2,2
.0970532107043454,19,4,1,4,.842105263,3,1,3.133333333,6,5.5,3.5,6,109.0000022,3,2.5,72,75,6,3,2
.153910941488995,19,3,1,4,.76056338,3,1,3.2,4,3,3.833333333,6,233.0000035,4,3,72,75,5,3,2
.464279515692737,19,5.5,1,5,.76056338,3.5,1,2.466666667,4.5,2.5,3,4.5,85.00000038,5,2.75,72,75,6,4,2
-.0391623922847167,19,5,0,5.5,.943661972,4,1,3.666666667,4,4,3.333333333,5.5,218.9999984,3,2,72,75,6,2,2
.455478706375218,19,5,0,5,.977272727,3.5,1,2.933333333,4,3.5,3,5,240.000002,5,2.75,72,75,4,3,2
-.339088208511119,19,4.5,0,4,.034090909,2.5,1,2.333333333,4,4.5,3.166666667,3.5,156.9999971,3,3.5,71,75,6,2,2
.332568859288575,19,6,1,4,.090909091,1.5,1,2.466666667,3,5.5,3,4,200.0000071,2,3.5,71,75,5,3,2
-.060253830229201,19,4.5,0,6.5,.113636364,7,1,3.133333333,6,3,3.166666667,5,79.99999796,7,1.75,71,75,5,4,2
.498490782864532,19,5.5,0,6,.308510638,6.5,1,3,7,3,3,6,40.99999701,6,2,71,75,5,1,2
.144761875606116,19,5,1,3,.079545455,4,1,2.466666667,4.5,3,2.5,5,87,5,2.5,70,75,5,4,2
.0388301444909006,19,4.5,1,6,.102272727,2.5,1,2.866666667,3.5,4,3.166666667,3.5,99,4,3.75,70,75,6,2,2
.546206734340293,19,4.5,0,5.5,.323232323,6.5,1,2.733333333,2,6.5,3.333333333,7,12.00000092,5,4.5,70,75,4,3,2
.118782832773952,19,4,1,7,.680851064,5,1,2.4,4,2.5,3.166666667,4,67.00000309,4,2.75,70,75,4,3,2
.301076979604169,20,6.5,0,7,.303030303,3.5,1,2.733333333,4,4.5,3.166666667,4.5,47.00000219,5,3.25,70,75,6,3,2
.429091646122868,20,4.5,1,4.5,.811320755,4,1,2.6,4,4.5,3,5,149.9999986,7,3,70,75,7,3,2
.131536571916689,19,4,0,5,.715909091,4,1,2.8,6,4,3,4.5,94,6,2.75, ,75,6,4,2
.091183252403483,19,4.5,1,6.5,.161616162,6,1,2.8,6,3,3.833333333,6,241.0000042,5,2.25, ,75,4,3,2
.777976418385445,19,5,1,5.5,.070422535,2,1,2.733333333,5,3.5,3.166666667,5,239.9999932,3,2.5, ,75,6,4,2
.775112744866415,19,6.5,0,4,.352112676,3,1,2.333333333,4.5,1.5,2.833333333,5,241.0000042,4,3, ,75,6,3,2
.714632278171297,19,4.5,1,5,.922330097,4.5,1,2.666666667,5,4.5,2.833333333,4,207.0000063,4,2.5, ,75,5,3,2
.0365625671723194,20,5.5,0,3.5,.932038835,5,1,2.6,4,5,3,5,143.0000007,4,2.5, ,75,4,3,2
.383942821878508,20,7,1,6,.977272727,5.5,1,3.733333333,5.5,2.5,4,7,115.0000068,6,2.75, ,75,6,3,2
.211225288558605,22,4,1,5.5,.166666667,4.5,1,3.533333333,5.5,5.5,3.5,6.5,241.0000042,6,2.25,78,74,3,2,2
.0338110735977924,22,5.5,0,5.5,.2,4,1,2.533333333,5,4.5,3.333333333,6.5,239.9999932,4,2.75,77,74,4,1,2
.352503261859602,19,4,1,5.5,.169014085,3.5,1,3,5,4.5,3.166666667,5.5,130.0000065,5,2.75,75,74,5,4,2
.554183365882313,19,5,0,3.5,.211267606,2.5,1,3.266666667,5,5.5,4,6,139.0000004,2,3.5,74,74,6,2,2
.410370458646326,19,4.5,1,6.5,.464788732,3.5,1,3,3,4,3.5,6,82.99999614,6,3.5,73,74,6,2,2
.4278139793218,19,5,1,5.5,.746478873,3,1,2.733333333,5.5,4,3.166666667,4,158.9999938,5,2.75,73,74,6,4,2
.37160482042591,19,6,0,7,.579545455,2,1,3.266666667,7,2.5,4.833333333,7,112,6,2.5,70,74,4,3,2
.689688435975496,19,6.5,1,6.5,.079545455,4.5,1,2.733333333,6,5,3.666666667,3,240.000002,5,2,70,74,4,3,2
.155558833878028,19,6,1,6.5,.079545455,6.5,1,2.666666667,6,3,2.333333333,3,147.000001,4,3.25,70,74,5,3,2
-.158572110266338,20,5.5,1,6.5,.098591549,2,1,2.333333333,4.5,4.5,2.5,4.5,125.0000034,2,3.25,77,73.4,6,3,2
.175123849894597,20,5,0,4.5,1,4,1,3.066666667,5,2,3.833333333,6,240.000002,6,3.75,75,73.4,6,4,2
.703184616180934,18,4,1,5,.197183099,4.5,1,2.933333333,4,2.5,3.333333333,5,240.000002,5,3.5, ,73.4,4,2,2
-.0338209524360636,19,3.5,1,7,.588235294,5,1,2.866666667,4.5,2,2.833333333,4.5,241.0000042,5,3.5,78,73,6,3,2
.155602672441033,19,5,0,4.5,.197183099,2,1,2.2,5,4,3.166666667,4,225.9999963,4,2.75,75,73,6,2,2
.122727014895661,19,4.5,1,4.5,.38028169,3,1,2.4,5.5,2.5,2.666666667,5.5,145.000005,3,2.5,74,73,6,2,2
.544758749855477,19,4.5,1,6,.686046512,7,1,2.666666667,4.5,5.5,3.166666667,6,240.000002,6,2.75,74,73,3,3,2
.641898081243005,20,4.5,1,5.5,.447058824,4,1,2.6,4,2,2.666666667,4.5,137.9999983,5,4,74,73,4,4,2
.359258146728391,19,5.5,1,7,.76056338,2.5,1,3.133333333,4,3.5,3.833333333,6.5,131.9999931,3,2.75,73,73,6,4,2
.481107748722374,19,4.5,1,5.5,.929411765,3,1,3.466666667,6.5,3.5,3.333333333,6,74.00000158,2,1.25,73,73,4,4,2
.396008899036102,18,5,1,7,.448598131,6,1,3.6,7,1.5,2.833333333,7,240.000002,5,2.75,72,73,6,2,2
.327523778060255,19,3.5,1,6.5,.631578947,6,1,2.733333333,4.5,4.5,3.166666667,5,120.9999943,5,3.75,72,73,6,4,2
.738764990296285,19,5,0,5,.70754717,5,1,2.666666667,4,4,2.833333333,5,224.0000008, , ,72,73,6,2,2
